temporada,categoria,competicion,grupo,jornada,cod_acta,equipo,rival,local_visitante,dorsal,jugador,status,tipo_participacion,minutos_jugados
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186943,C.D.BELVIS,A.C.U.D. CAMPORRAPADO,local,25,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,20,"CARBALLAL MONTEAGUDO, SAUL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,1,"GARCIA CANIVE, XOAN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,16,"ROMERO DURO, SANDRO",suplente,suplente participa,18
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,21,"JIMENEZ BERTUA, FRANCISCO J",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,22,"FARIÑA BRAVO, ADRIAN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186946,S.D. CACHEIRAS,S.D.C. RECESENDE,visitante,25,"GARABAL JORGE, SERGIO",suplente,suplente participa,50
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,1,"PENELA MONTOTO, CRISTIAN",titular,titular sustituido,88
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,5,"CALVO DAFONTE, RAÚL",titular,titular sustituido,88
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,7,"OTERO ARIAS, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,8,"CUÑARRO FERNÁNDEZ, PABLO",titular,titular sustituido,66
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,10,"GARCIA SA, JOSE ANTONIO",titular,titular sustituido,66
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,12,"SANMARTIN GONZALEZ, XABIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,14,"BARREIRO TURNES, MOISES",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,15,"IGLESIAS VILARIñO, SANTIAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,17,"GONZALEZ HERMIDA, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,19,"QUINTÁ GARCÍA, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,21,"GARCIA VENCE, JOSE MANUEL",titular,titular sustituido,57
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,13,"LÓPEZ GONZÁLEZ, IGNACIO",suplente,suplente participa,2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,3,"LÓPEZ MÉNDEZ, MARCOS",suplente,suplente participa,24
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,4,"LAMAZARES CASERO, ALBERTO",suplente,suplente participa,2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,11,"CANGADO VILLAMARIN, CARLOS",suplente,suplente participa,24
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,RODEIRO C.F.,S.D. CRUCES,local,18,"ROMERO MONTOUTO, PABLO",suplente,suplente participa,33
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,12,"GONZALEZ MOIMENTA, OSCAR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,4,"FUENTES IGLESIAS, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,7,"GRANJA HERMIDA, JESUS ANTONIO",titular,titular sustituido,59
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,10,"SOTO PARCERO, DANIEL",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,11,"JACOME AMARANTE, IVAN",titular,titular sustituido,68
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,14,"GONZALEZ SANCHEZ, ALEJANDRO",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,18,"KHALLOUK EL AMRANI, MOHAMED",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,21,"VILARIÑO SALGADO, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,22,"DOMINGUEZ VAZQUEZ, CRISTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,23,"OTERO IGLESIAS, OSCAR",titular,titular sustituido,68
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,24,"GONZALEZ EIRAS, FABIO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,3,"MENDEZ REIMONDEZ, SANTIAGO",suplente,suplente participa,11
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,5,"VAZQUEZ BALBOA, XURXO",suplente,suplente participa,31
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,6,"CANGAS COSTA, DIEGO",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,8,"FERNANDEZ REBOREDO, JUAN",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186947,S.D. CRUCES,RODEIRO C.F.,visitante,19,"CORBAL CANGADO, BENITO",suplente,suplente participa,11
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,1,"NOGUEIRA PORTAS, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,3,"GARCIA LOPEZ, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,5,"POLO ABAD, ASIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,8,"MOSTEIRO GARCIA, SERGIO",titular,titular sustituido,74
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,10,"CASTRELO FERNANDEZ, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,11,"PAMPIN NOGUEROL, DANIEL",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,16,"PEREIRO SANCHEZ, DAVID",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,17,"VAZQUEZ NOVAS, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,18,"MONTERROSO GOMEZ, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,22,"GARCIA COSTOYA, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,23,"PAMPIN NEGRO, JESUS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,2,"PARRADO ROMERO, CARLOS",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,9,"VIZCAINO ALCALDE, OSCAR",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,25,"PAMPIN VIZCAINO, MIGUEL",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186948,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",local,30,"RODRIGUEZ RODRIGUEZ, JACOBO",suplente,suplente participa,16
,,,,,1186948,S.D. DUBRA B,,,13,"RAMAS MUIÑO, YAGO",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,4,"CERNADAS NOYA, LUCAS",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,6,"IGLESIAS DOMINGUEZ, OSCAR",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,7,"FORJAN GARCIA, ADRIAN",titular,titular sustituido,68
,,,,,1186948,S.D. DUBRA B,,,8,"POSE GRAÑA, GABRIEL",titular,titular sustituido,46
,,,,,1186948,S.D. DUBRA B,,,9,"BARDANCA REY, GONZALO",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,10,"PAZOS MARTINEZ, ROBERTO",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,15,"RODRIGUEZ LANDEIRA, SERGIO J",titular,titular sustituido,68
,,,,,1186948,S.D. DUBRA B,,,21,"PARAFITA BOQUETE, ANGEL",titular,titular sustituido,78
,,,,,1186948,S.D. DUBRA B,,,22,"GARCIA MARROZOS, XABIER",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,23,"CORNES MIRAMONTES, GONZALO",titular,titular todo partido,90
,,,,,1186948,S.D. DUBRA B,,,1,"PUGA QUINTANS, ALEJANDRO",suplente,suplente no participa,0
,,,,,1186948,S.D. DUBRA B,,,3,"BALEATO DOMINGUEZ, MARCO",suplente,suplente participa,12
,,,,,1186948,S.D. DUBRA B,,,20,"NIETO GARCIA, BRAIS",suplente,suplente participa,44
,,,,,1186948,S.D. DUBRA B,,,24,"VÁZQUEZ FERNÁNDEZ, ROBERTO",suplente,suplente participa,22
,,,,,1186948,S.D. DUBRA B,,,25,"ARNEJO DIAZ, BRAIS",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,1,"PEDREIRA SINDE, RUBEN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,3,"RENDO GUITIAN, ALEXANDRE",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,5,"VAZQUEZ PEÑA, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,10,"CHAS BROCOS, IAGO SENEN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,15,"CASAL ALVAREZ, DAVID",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,17,"SENDE MALLO, DIEGO",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,18,"BESTEIRO SAEZ, JAVIER",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,20,"RENDO OUZANDE, XAVIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,21,"REY CALVO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,23,"PEREZ MARTINEZ, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,24,"GARCIA FERNANDEZ, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,13,"CASTRO MONTERO, MARTIN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,7,"MACEIRA MATO, ALFONSO",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,11,"LOUZAO FERNANDEZ, MANUEL",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,12,"LOPEZ REY, JOSE LUIS",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,local,14,"CANABAL PARADA, RUBEN",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,13,"SANCHEZ CASTRO, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,2,"NOYA BREA, ALVARO",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,3,"CANCELA CONDE, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,4,"BERMUDEZ CID, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,5,"FERREIRA PARENTE, RAUL",titular,titular sustituido,58
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,6,"GOMEZ FERNANDEZ, SIMON",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,7,"BECERRA VARELA, ESTEBAN",titular,titular sustituido,50
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,8,"GARABATO RUIBAL, ANGEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,10,"ARIAS GARCIA, SERGIO",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,11,"BECERRA MALLO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,15,"MARTINEZ DE SANTIAGO, DIEGO",titular,titular sustituido,58
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,9,"GARCIA LOPEZ, PABLO",suplente,suplente participa,32
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,14,"CEBEY DE LA TORRE, MANUEL",suplente,suplente participa,32
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,16,"VARELA CAAMAÑO, DANIEL",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,17,"ROA BECERRA, JAVIER",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,TRAZO C.F.,C.D. SAN MAMED,visitante,18,"CELA LOPEZ, LUIS",suplente,suplente participa,40
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,13,"BAO RICO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,4,"DIEGUEZ LOUREIRO, RAMIRO",titular,titular sustituido,80
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,6,"SANJUAS CASAL, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,7,"FREIRIA LOPEZ, IGNACIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,10,"CALVIÑO IGLESIAS, PABLO",titular,titular sustituido,66
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,11,"FREIRIA LOPEZ, JORGE",titular,titular sustituido,87
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,12,"CERDEIRA OTERO, ANDRE",titular,titular sustituido,66
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,15,"NEIRA CARPINTEIRO, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,21,"ROMARÍS CAMPAÑA, ALBERTO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,23,"BESADA REY, NICOLAS",titular,titular sustituido,87
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,25,"TORRES TEIXEIRA, ALEXANDRE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,8,"CASAL REBOLO, PEDRO J",suplente,suplente participa,24
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,9,"CANICOBA BERNARDEZ, BRAIS",suplente,suplente participa,24
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,14,"RAMOS CERNADAS, FRANCISCO J",suplente,suplente participa,3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,17,"RODRIGUEZ NUÑEZ, XABIER",suplente,suplente participa,3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,local,20,"MERA SOUTO, ALEJANDRO",suplente,suplente participa,10
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,1,"COUSELO GONZALEZ, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,2,"VILLA MARIÑO, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,4,"LISTE MONTOIRO, FRANCISCO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,6,"RODRIGUEZ GONZALEZ, YAGO",titular,titular sustituido,74
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,7,"REY MILLAN, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,8,"PEROL SEOANE, MICHAEL",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,9,"TABOADA MATO, DAVID",titular,titular sustituido,71
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,11,"ZAGATO PEREIRA, JOAO VITOR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,14,"GONZALEZ CARBALLO, ANXO",titular,titular sustituido,64
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,15,"PAN PEREZ PUJOL, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,17,"NIETO GOMEZ, JAVIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,13,"VALVERDE ESTENS, TIAGO",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,12,"CASTRO MOAR, ADRIAN",suplente,suplente participa,26
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,21,"FIGUEIRAS PORTELA, FERNANDO",suplente,suplente participa,19
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,26,"DOS SANTOS MARQUES, ALEANDRO",suplente,suplente participa,16
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,27,"DE SOUSA OLIVEIRA, THIAGO",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,13,"REY VALLADARES, IAGO",titular,titular sustituido,70
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,4,"CARRO MAREQUE, JUAN JOSE",titular,titular todo partido,90
